MONOMER0-4499	G0-17033	P0DSG5	protein YqiM	YqiM
RPOH-MONOMER	EG10897	P0AGB3	RNA polymerase sigma factor RpoH	Hin, Fam, HtpR, RpoH, sigma H factor, sigma H, sigma 32, sigma 32 factor, &sigma;32, RNA polymerase, sigma 32 (sigma H) factor
G7683-MONOMER	G7683	P64614	DUF1471 domain-containing stress-induced protein YhcN	YhcN
EG11563-MONOMER	EG11563	P31574	putative electron transfer flavoprotein FixB	YaaR, FixB, putative electron transfer flavoprotein, NAD/FAD-binding domain and ETFP adenine nucleotide-binding domain-like
EG12229-MONOMER	EG12229	P37631	putative oxidoreductase YhiN	YhiN
DCUA-MONOMER	EG11225	P0ABN5	C4-dicarboxylate transporter DcuA	GenA, DcuA
G6183-MONOMER	G6183	P77736	ankyrin repeat-containing protein YahD	YahD, putative transcriptional regulator with ankyrin domain
EG10885-MONOMER	EG10885	P68919	50S ribosomal subunit protein L25	RplY
KDUD-MONOMER	EG12361	P37769	putative 2-keto-3-deoxy-D-gluconate dehydrogenase	YgeC, YqeD, KduD
G6696-MONOMER	G6696	P77163	Rac prophage; putative tail fiber assembly protein TfaR	TfaR, YnaC
G7185-MONOMER	G7185	P76491	dCMP phosphohydrolase	YfbR
MONOMER0-4483	G0-17017	P0DSE9	protein YchT	YchT
RIB5PISOMA-MONOMER	EG11443	P0A7Z0	ribose-5-phosphate isomerase A	YgfC, RpiA
G7658-MONOMER	G7658	P64602	intermembrane phospholipid transport system protein MlaB	YrbB, MlaB
EG11529-MONOMER	EG11529	P29131	cell division protein FtsN	MsgA, FtsN, essential cell division protein FtsN
EG12202-MONOMER	EG12202	P36673	DNA-binding transcriptional repressor TreR	TreR
CYSA-MONOMER	EG10183	P16676	sulfate/thiosulfate ABC transporter ATP binding subunit	
G6162-MONOMER	G6162	P77802	putative fimbrial usher protein EcpC	MatD, YagX
EG10867-MONOMER	EG10867	P60723	50S ribosomal subunit protein L4	EryA, RplD
IDONDEHYD-MONOMER	G7893	P39346		YjgV, IdnD
G6674-MONOMER	G6674	P64423	Zn<sup>2+</sup>:H<sup>+</sup> symporter	ZntB, YdaN
G7168-MONOMER	G7168	P77398	fused UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronate dehydrogenase	ArnA, YfbG, PmrI
MONOMER0-4442	G6297	P0CF81	DLP12 prophage; IS3 element protein InsF	InsF3
QOR-MONOMER	EG11492	P28304	putative quinone oxidoreductase 1	Hzc, Hcz, Qor, QorA
G7642-MONOMER	G7642	P45464	outer membrane lipoprotein - activator of MrcA activity	LpoA, YraM
EG11508-MONOMER	EG11508	P68191	ribosome-associated protein Sra	Sra, RpsV, protein D, 30S ribosomal subunit protein S22
EG12176-MONOMER	EG12176	P0ACU7	DNA-binding transcriptional regulator DicD	YjdC, DicD, DicD, YjdC
CREC-MONOMER	EG10730	P08401	sensory histidine kinase CreC	PhoM, CreC
G6144-MONOMER	G6144	P77300	CP4-6 prophage; DNA-binding transcriptional repressor XynR	XynR, YagI
EG10851-MONOMER	EG10851	P0A948		Tcp, RimJ
HRSA-MONOMER	EG13235	P54745		HrsA, EII<sup>MngA</sup>, EII<sup>HrsA</sup>, EII<sup>mannosylglycerate</sup>, Enzyme II<sup>mannosylglycerate</sup>, Frx
G6654-MONOMER	G6654	P77154	kojibiose phosphorylase	YcjT
G7145-MONOMER	G7145	P76440	dihydropyrimidine dehydrogenase (NAD<sup>+</sup>) subunit PreT	PreT, YeiT
MONOMER0-4424	G0-16741	P0DPO7	protein YneP	YneP
PSTS-MONOMER	EG10734	P0AG82	phosphate ABC transporter periplasmic binding protein	PhoS, NmpA, PiBP
G7619-MONOMER	G7619	P67660	DNA-binding transcriptional activator YhaJ	YhaJ
EG11479-MONOMER	EG11479	P69423	twin arginine protein translocation system - TatC protein	YigV, YigU, MttB
EG12138-MONOMER	EG12138	P37056	peptidase C92 family protein YaeF	YaeK, YaeF
CITTRANS-MONOMER	G6341	P75726	citrate lyase &alpha; subunit	YbdV, CitF, citrate lyase, citrate-ACP transferase &alpha; subunit, citrate lyase, citrate-acyl carrier protein transferase &alpha; subunit, citrate lyase citrate-acyl carrier protein transferase subunit
G6121-MONOMER	G6121	Q47684	antitoxin of the YkfI-YafW toxin-antitoxin pair	YafW
EG10831-MONOMER	EG10831	P05824	DNA repair protein RecN	RadB, RecN
HIPA-P	EG10443		phosphorylated serine/threonine-protein kinase HipA	HipA
G6634-MONOMER	G6634	P77766	RNase AM	TrpH, YciV, RNA/ssDNA 5'&rarr;3' exonuclease, Rnm
G7112-MONOMER	G7112	P76396	IPR002035 domain-containing protein YegL	YegL
MONOMER0-4408	G0-16726	P0DPN1	protein YkiC	YkiC
PROTEIN-NRII	EG10387	P0AFB5	protein histidine kinase NtrB	GlnL, GlnR, NtrB
G7603-MONOMER	G7603	P42596	23S rRNA m<sup>2</sup>G1835 methyltransferase	YgjO, RlmG, ribosomal RNA large subunit methyltransferase G
EG11438-MONOMER	EG11438	P0A729	m<sup>7</sup>GTP pyrophosphatase	YceF
ZNUA-MONOMER	G7017	P39172	Zn<sup>2+</sup> ABC transporter periplasmic binding protein	YzzP, YebL
EG12114-MONOMER	EG12114	P0A7I4	peptide chain release factor RF3	Tos, MiaD, PrfC, RF-3
CFA-MONOMER	EG11531	P0A9H7	cyclopropane fatty acyl phospholipid synthase	Cfa, CdfA
G6100-MONOMER	G6100	P75672	putative S-adenosyl-L-methionine-dependent methyltransferase	YafS
EG10778-MONOMER	EG10778	P0AFN2	phage shock protein C	PspC
GUANYL-KIN-MONOMER	EG10965	P60546	guanylate kinase	SpoR, Gmk
G6615-MONOMER	G6615	P76002	inhibitor of g-type lysozyme	PliG, YcgK
G7096-MONOMER	G7096	P71242	colanic acid biosynthesis pyruvyl transferase WcaK	WcaK, orf18
MONOMER0-4368	G0-16673	C1P5Z9	putative protein YmiB	YmiB
POTE-MONOMER	EG10753	P0AAF1	putrescine transporter PotE	PotE, putrescine:ornithine antiporter, putrescine symporter
G7580-MONOMER	G7580	P0ADU7	DUF1249 domain-containing protein YqiB	YzzH, YqiB
EG11412-MONOMER	EG11412	P28630	DNA polymerase III subunit &delta;	HolA
YLID-MONOMER	G6432	P75799	glutathione ABC transporter membrane subunit GsiD	GsiD, YliD
EG12073-MONOMER	EG12073	P0AB85	FAD:protein FMN transferase	YojK, YojL, ApbE, Ftp, flavin transferase
G370-MONOMER	G370	P76298	flagellar biosynthesis protein FlhA	FlaH, FlhA
EG10735-MONOMER	EG10735	P0A9K7	negative regulator of the <i>pho</i> regulon	Pst, PhoT, PhoU
GLYQ-MONOMER	EG10409	P00960	glycine&mdash;tRNA ligase subunit &alpha;	CfcA, GlyQ, GlyS(A)
G6594-MONOMER	G6594	P75979	e14 prophage; IPR020297 domain-containing protein YmfR	YmfR
G7073-MONOMER	G7073	P39176	L,D-transpeptidase LdtA	LdtA, YzzT, YeeG, ErfK
MONOMER0-4256	G0-10543		IS2 element transposase InsAB'	InsAB'
PHOSPHO-RCSB	EG10821		DNA-binding transcriptional dual regulator RcsB-phosphorylated	RcsB, RcsB response regulator - phosphorylated, P<SUP>asp56</SUP> RcsB
G7555-MONOMER	G7555	P64574	DUF2623 domain-containing protein YghW	YghW
EG11383-MONOMER	EG11383	P0ABU5	low activity glyoxalase ElbB	YzzB, ElbB, YhbL, sigma cross-reacting protein 27A (SCRP-27A), isoprenoid biosynthesis protein with amidotransferase-like domain
YJCX-MONOMER	EG12458	P39265	D-allose ABC transporter periplasmic binding protein	YjcX, ALBP, allose binding protein
EG12025-MONOMER	EG12025	P0AFY2	DUF218 domain-containing protein SanA	YeiF, SanA
FUC4NACTRANS-MONOMER	EG11457	P27835	enterobacterial common antigen polymerase	RffT, WzyE
EG10694-MONOMER	EG10694	P68767	aminopeptidase A/I	PepA, XerB, CarP
GLVC-MONOMER	EG11710	P31452	putative PTS enzyme II component GlvC	PtiC
G6577-MONOMER	G6577	P75960-1	protein-lysine deacetylase/desuccinylase/delipoylase	YcfY, CobB, CobB-L
G7048-MONOMER	G7048	P76329	putative mannosyl-3-phosphoglycerate phosphatase	YedP, HAD19
EG11356-MONOMER	EG11356	P52627	DNA-binding transcriptional regulator FliZ	YedH, FliZ
MONOMER0-4240	G7672	P0CE57	IS<i>5</i> transposase and trans-activator	InsH10
PHNK-MONOMER	EG10720	P16678	ATP-binding cassette protein PhnK	PhnK
G7535-MONOMER	G7535	Q46832	putative type II secretion system M-type protein YghD	EcfC, YghD
YIDC	EG11197	P25714	membrane protein insertase YidC	YidC
EG11998-MONOMER	EG11998	P33348	putative AAA+ MoxR family ATPase YehL	YehL
FOLC-MONOMER	EG10327	P08192	bifunctional folylpolyglutamate synthetase / dihydrofolate synthetase	DedC, FolC
EG10662-MONOMER	EG10662	P0AB83	endonuclease III	Nth, Endo III
GLUCOSAMINE-6-P-DEAMIN-MONOMER	EG10633	P0A759	glucosamine-6-phosphate deaminase	GlmD, NagB
G6555-MONOMER	G6555	P64442	DUF2770 domain-containing protein YceO	YceO, small protein involved in biofilm formation and acid stress response
G7022-MONOMER	G7022	P46923	trimethylamine <i>N</i>-oxide reductase 2	TorZ, BisZ
EG11334-MONOMER	EG11334	P25772	DNA ligase B	LigB, YicF
MONOMER0-4224	G0-10716	U3PVA8	protein IroK	IroK, small protein IroK
PGLUCISOM	EG10702	P0A6T1	glucose-6-phosphate isomerase	Pgi
G7518-MONOMER	G7518	P52044	DNA-binding transcriptional activator YgfI	SrsR, YgfI, DhfA
YHDZ-MONOMER	EG12837	P45769	putative ABC transporter ATP-binding subunit YhdZ	YhdZ
EG11973-MONOMER	EG11973	P33128	putative fimbrial chaperone YadV	YadV, EcpD
SPED-MONOMER	EG10962	P0A7F6	<i>S</i>-adenosylmethionine decarboxylase proenzyme	SpeD
UHPA-MONOMER	EG11051	P0AGA6	DNA-binding transcriptional activator UhpA	UhpA response regulator, UhpA
EG12867-MONOMER	EG12867	P0AD70	peptidoglycan DD-carboxypeptidase/peptidoglycan DD-endopeptidase	YaiH, AmpH, penicillin-binding protein, DD-carboxypeptidase/DD-endopeptidase AmpH
G7265-MONOMER	G7265	P77619	penicillin binding protein 4B	YfeW, PBP4B
EG12876-MONOMER	EG12876	P0AB18	sulfur transfer protein TusE	YccK, TusE
PHOB-MONOMER	EG10728	P0AFJ5	DNA-binding transcriptional dual regulator PhoB	PhoB, PhoT, PhoB response regulator
EG10202-MONOMER	EG10202	P24228	peptidoglycan DD-endopeptidase DacB	DacB, D-alanyl-D-alanine carboxypeptidase DacB, PBP4, penicillin-binding protein 4
EG12216-MONOMER	EG12216	P0A890	sulfur transfer protein TusA	YhhP, SirA, TusA
RSTA-MONOMER	G6864	P52108	DNA-binding transcriptional regulator RstA	UrpT, RstA, RstA response regulator
EG10201-MONOMER	EG10201	P0AEB2	D-alanyl-D-alanine carboxypeptidase DacA	Pfv, DacA, PBP5, penicillin-binding protein 5, murein D,D-carboxypeptidase DacA, D-alanine carboxypeptidase IA
EG10203-MONOMER	EG10203	P08506	D-alanyl-D-alanine carboxypeptidase DacC	DacC, penicillin-binding protein 6, PBP6, murein DD-carboxypeptidase, PBP6a
RPOA-MONOMER	EG11893	P33013	D-alanyl-D-alanine carboxypeptidase DacD	YeeC, PhsE, DacD, PBP6b, penicillin-binding protein 6b, murein D,D-carboxypeptidase DacD
PSD-MONOMER	EG10775	P0A8K1	phosphatidylserine decarboxylase proenzyme	Psd, phosphatidylserine decarboxylase, &pi; subunit
MONOMER0-4398	EG10264		seryl-[EntF peptidyl-carrier protein]	
NARP-MONOMER	EG11527	P31802	DNA-binding transcriptional dual regulator NarP	NarP, nitrate/nitrite response regulator NarP
G6909-MONOMER	G6909	P77522	Fe-S cluster scaffold complex subunit SufB	YnhE, SufB, SufB component of SufBCD Fe-S cluster scaffold complex
TORT-MONOMER	G6515	P38683	periplasmic trimethylamine-N-oxide binding protein	YccH, TorT
EG12015-MONOMER	EG12015	P0AFI5	peptidoglycan DD-endopeptidase PbpG	YohB, PbpG, PBP7, PBP8, penicillin-binding protein 7
RCSC-MONOMER	EG10822	P0DMC5	histidine kinase RcsC	
EG10748-MONOMER	EG10748	P02918	peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase MrcA	PonA, MrcA, PBP1a, penicillin binding protein 1a
G7322-MONOMER	G7322	P76577	peptidoglycan glycosyltransferase PbpC	YfgN, PbpC, PBP1C
EG10605-MONOMER	EG10605	P02919	peptidoglycan glycosyltransferase / peptidoglycan DD-transpeptidase MrcB	PonB, PbpF, PBP1B, PBP1Bs, MrcB, PBP1B&alpha;, penicillin binding protein 1B, penicillin binding protein 1B&alpha;
EG11140-MONOMER	EG11140	P0AED5	DNA-binding transcriptional activator UvrY	YecB, UvrY, UvrY response regulator
KETOBUTFORMLY-INACT-MONOMER	G7627	P42632	2-oxobutanoate formate-lyase/pyruvate formate-lyase 4	YhaS, TdcE, 2-ketobutyrate formate-lyase/pyruvate formate-lyase 4
G6905-MONOMER	G6905	P76194	sulfur carrier protein SufE	YnhA, SufE, sulfur acceptor for SufS cysteine desulfurase
G6952-MONOMER	G6952	P78067	molybdopterin synthase sulfurtransferase	YnjE, YnjE sulfurtransferase
EG10761-MONOMER	EG10761	P0A7I0	peptide chain release factor RF1	Uar, SueB, PrfA
EG10762-MONOMER	EG10762	P07012	peptide chain release factor RF2	SupK, PrfB, RF2
EG10606-MONOMER	EG10606	P0AD65	peptidoglycan DD-transpeptidase MrdA	PbpA, MrdA, PBP2, penicillin-binding protein 2
EG10341-MONOMER	EG10341	P0AD68	peptidoglycan DD-transpeptidase FtsI	Sep, PbpB, FtsI, PBP3, essential cell division protein FtsI, penicillin-binding protein 3
NARL-MONOMER	EG10643	P0AF28	DNA-binding transcriptional dual regulator NarL	NarR, NarL, nitrate/nitrite response regulator NarL, FrdR
G7413-MONOMER	G7413	Q46877	anaerobic nitric oxide reductase flavorubredoxin	YgaK, YgaI, YgaJ, NorV, FlRd, flavorubredoxin
CYTOCHROME-B561-MONOMER	EG10172	P0ABE5	superoxide oxidase	CybB, superoxide:ubiquinone oxidoreductase
EG12053-MONOMER	EG12053	P0AA86	thiol:disulfide oxidoreductase CcmG	YejQ, cytochrome <i>c</i> maturation protein G, DsbE, CcmG
EG12052-MONOMER	EG12052	P0ABM9	holocytochrome <I>c</I> synthase CcmH component	YejP, cytochrome <I>c</I> maturation protein H, CcmH, thiol:disulfide oxidoreductase CcmH
RED-THIOREDOXIN2-MONOMER	EG11887	P0AGG4	reduced thioredoxin 2	YfiG, TrxC, Trx2
RED-THIOREDOXIN-MONOMER	EG11031	P0AA25	reduced thioredoxin 1	DasC, TsnC, FipA, TrxA, thioredoxin(SH)<sub>2</sub>, TRX1
DSBG-MONOMER	G6333	P77202	protein sulfenic acid reductase and chaperone DsbG	DsbG, YbdP
EG10872-MONOMER	EG10872	P0A7J7	50S ribosomal subunit protein L11	RelC, RplK
EG10544-MONOMER	EG10544	P69776	murein lipoprotein	MlpA, Lpp
RCSF-MONOMER	EG11502	P69411	sensor lipoprotein RcsF	RcsF
OCTANOYL-ACP	EG50003		octanoyl-ACP	AcpP, octanoyl-[acyl-carrier protein]
CYTOCHROMEC552-MONOMER	EG11781	P0ABK9	cytochrome <i>c</i><sub>552</sub> nitrite reductase	NrfA, cytochrome <i>c</i><sub>552</sub>, aeg-93, cytochrome <i>c</i>-552
NAPC-MONOMER	EG12060	P0ABL5	periplasmic nitrate reductase cytochrome c protein	YejX, NapC, cytochrome c-type protein
HYAC-MONOMER	EG10470	P0AAM1	hydrogenase 1 cytochrome <i>b</i> subunit	CybH, HyaC, hydrogenase 1 - B subunit, hydrogenase 1 - &gamma; subunit
FDNI-MONOMER	EG11229	P0AEK7	formate dehydrogenase N subunit &gamma;	FdnI, formate dehydrogenase N cytochrome <i>b</i> subunit
SDH-MEMB1	EG10933	P69054	succinate:quinone oxidoreductase, membrane protein SdhC	DhsC, CybA, SdhC, large subunit of cytochrome b<sub>556</sub>, CybL
FDOI-MONOMER	EG11856	P0AEL0	formate dehydrogenase O subunit &gamma;	FdoI, formate dehydrogenase O cytochrome <i>b</i> subunit
SDH-MEMB2	EG10934	P0AC44	succinate:quinone oxidoreductase, membrane protein SdhD	DhsD, SdhD, CybS, small subunit of cytochrome b<sub>556</sub>
EG12054-MONOMER	EG12054	P33927	holocytochrome <I>c</I> synthase CcmF component	YejR, CcmF, cytochrome <i>c</i> heme lyase, cytochrome <i>c</i> synthetase, cytochrome <i>c</i> maturation protein F
CPLX0-8167			hydrogenase 1, oxygen tolerant hydrogenase	
CPLX0-8762			hydrogenase 2	HYD2, hydrogen:menaquinone oxidoreductase 2
FORMHYDROG2-CPLX			hydrogenase 2	HYD2, hydrogenase-2, hydrogen:menaquinone oxidoreductase 2
CYTOCHROMEC-MONOMER	EG11945	P0ABL1	periplasmic nitrite reductase penta-heme <i>c</i>-type cytochrome	YjcI, NrfB
BARA-MONOMER	EG11367	P0AEC5	sensor histidine kinase BarA	AirS, BarA
HYDG-MONOMER	EG10482	P14375	DNA-binding transcriptional activator ZraR	HydG, ZraR response regulator
EVGA-MONOMER	EG11609	P0ACZ4	DNA-binding transcriptional activator EvgA	EvgA response regulator
CREB-MONOMER	EG11218	P08368	DNA-binding transcriptional regulator CreB	CreB, YjjE, CreB response regulator
HYDH-MONOMER	EG10008	P14377	sensor histidine kinase ZraS	HydH, ZraS
CCMC-MONOMER	EG12057	P0ABM1	cytochrome <i>c</i> maturation protein C	YejU, YejT, heme trafficking system protein C
BAER-MONOMER	EG11618	P69228	DNA-binding transcriptional activator BaeR	BaeR, BaeR response regulator
ENTF-PANT	EG10264		<i>holo</i> [EntF peptidyl-carrier protein]	enterochelin synthase F, enterobactin synthetase component F, aryl carrier protein / serine activating enzyme
CHEA-SMALL	EG10146	P07363-2	chemotaxis protein CheA(S)	CheA, CheA(S), CheAS
PROTEIN-CHEA	EG10146	P07363-1	chemotaxis protein CheA	CheA
ATOC-MONOMER	EG11668	Q06065	DNA-binding transcriptional activator/ornithine decarboxylase inhibitor AtoC	AtoC, AtoC response regulator, AtoC transcriptional activator; Az protein inhibitor of ODC
FERREDOXIN-MONOMER	EG11328	P0A9R4	reduced ferredoxin	Fdx
EG12169-MONOMER	EG12169	P0ABM5	cytochrome <i>c</i> maturation protein D	YojM, heme trafficking system protein D
CHEB-MONOMER	EG10147	P07330	protein-glutamate methylesterase/protein glutamine deamidase	chemotaxis protein CheB, CheB
BCCP-MONOMER	EG10275	P0ABD8	biotin carboxyl carrier protein	FabE, AccB, apo-[acetyl-CoA:carbon-dioxide ligase (ADP forming)], BCCP
FUM-FE-S	EG10331	P0AC47	fumarate reductase iron-sulfur protein	FrdB
SDH-FE-S	EG10932	P07014	succinate:quinone oxidoreductase, iron-sulfur cluster binding protein	DhsB, SdhB
OX-FLAVODOXIN2	EG12697		oxidized flavodoxin 2	FldB
FLAVODOXIN1-MONOMER	EG10318	P61949	flavodoxin 1	FldA
FLAVODOXIN2-MONOMER	EG12697	P0ABY4	flavodoxin 2	FldB
TORR-CPLX			DNA-binding transcriptional dual regulator TorR	TorR
ARCA-MONOMER	EG10061	P0A9Q1	DNA-binding transcriptional dual regulator ArcA	CpxC, Dye, FexA, Msp, Seg, SfrA, ArcA, dye resistance protein, ArcA response regulator
G7319-MONOMER	G7319	P0A6P5	50S ribosomal subunit stability factor	Der, YfgK, EngA
CPXR-MONOMER	EG10020	P0AE88	DNA-binding transcriptional dual regulator CpxR	YiiA, CpxR, CpxR response regulator
TAR-CPLX			chemotaxis signaling complex core unit - aspartate sensing	MCP-II signaling complex
G6655-MONOMER	G6655	P77366	&beta;-phosphoglucomutase	YcjU, PgmB
EG12099-MONOMER	EG12099	P0A6N4	protein chain elongation factor EF-P	Efp, EF-P
CPLX0-3621			replicative DNA helicase	DnaB
EG12407-MONOMER	EG12407	P37595	isoaspartyl dipeptidase proenzyme	Spt, YbiK, IaaA
CCME-MONOMER	EG12055	P69490	periplasmic heme chaperone	YejS, cyctochrome <i>c</i> maturation protein E
TRG-CPLX			chemotaxis signaling complex core unit - ribose/galactose/glucose sensing	MCP-III signaling complex
PYRUVFORMLY-INACTIVE-CPLX			pyruvate formate-lyase (inactive)	pyruvate formate-lyase, formate C-acetyltransferase, formate acetyltransferase, acetyl-CoA:formate C-acetyltransferase, formate acetyltransferase 1, pyruvate formate-lyase 1
PII2-CPLX			nitrogen regulatory protein PII-2	PII-2, nitrogen regulatory protein GlnK
PIIPROTEIN-CPLX			nitrogen regulatory protein PII-1	PII, PII-1
KDPE-MONOMER	EG10517	P21866	DNA-binding transcriptional activator KdpE	KdpE response regulator, KdpE transcriptional activator
BASR-MONOMER	EG11615	P30843	DNA-binding transcriptional dual regulator BasR	PmrA, BasR, BasR response regulator
GLNG-CPLX			DNA-binding transcriptional dual regulator NtrC	NtrC, NRI, nitrogen regulator I
CPLX0-2441			transcription termination factor Rho	
EG11269-MONOMER	EG11269	P60995	<i>his</i> operon leader peptide	HisL
EG12428-MONOMER	EG12428	P0ADF3	<i>rho</i> operon leader peptide	RhoL
EG11277-MONOMER	EG11277	P0AD86	<i>thr</i> operon leader peptide	ThrL
ISOCITHASE-CPLX				
EG11274-MONOMER	EG11274	P0AD92	<i>trp</i> operon leader peptide	TrpL
CPLX-9495			CcmABCD release complex	
EG11270-MONOMER	EG11270	P62522	<i>ilvXGMEDA</i> operon leader peptide	IlvL
TSR-CPLX			chemotaxis signaling complex core unit - serine sensing	MCP-I signaling complex
MONOMER0-2801	G0-10580	A8DYP9	RyhB-regulated <i>fur</i> leader peptide	Uof
RNAP70-CPLX			RNA polymerase sigma 70	RNA polymerase sigma 70 holoenzyme, RNA polymerase sigma D
EG11279-MONOMER	EG11279	P0AD83	<i>pyrBI</i> operon leader peptide	PyrL
CPLX0-222			RNA polymerase sigma 28	RNA polymerase sigma 28 holoenzyme, RNA polymerase sigma F
EG11275-MONOMER	EG11275	P03061	<i>ilvBN</i> operon leader peptide	IvbL
RNAPE-CPLX			RNA polymerase sigma 24	RNA polymerase sigma E, RNA polymerase sigma 24 holoenzyme
EG11271-MONOMER	EG11271	P0AD72	<i>phe</i> operon leader peptide	PheL, leader peptide of chorismate mutase-P-prephenate dehydratase
RNAP32-CPLX			RNA polymerase sigma 32	RNA polymerase sigma 32 holoenzyme, RNA polymerase sigma H
EG11280-MONOMER	EG11280	P0AD79	<i>leu</i> operon leader peptide	LeuL
RNAPS-CPLX			RNA polymerase sigma S	RNA polymerase sigma 38, RNA polymerase sigma 38 holoenzyme
EG11276-MONOMER	EG11276	P0AD89	<i>tnaAB</i> operon leader peptide	TnaC, TnaL, tryptophanase leader peptide, tryptophanase operon leader peptide
RNAP54-CPLX			RNA polymerase sigma 54	RNA polymerase sigma 54 holoenzyme, RNA polymerase sigmaN
EG11272-MONOMER	EG11272	P0AD74	<i>pheST-ihfA</i> operon leader peptide	PhtL, PheM, phenylalanyl-tRNA synthetase (pheST) operon leader peptide
CPLX0-221			RNA polymerase sigma 19	sigma fecI
CITLY-CPLX			citrate lyase, inactive	(HS)-citrate lyase, citrate lyase, thiol form, deacetyl-citrate lyase
TAP-CPLX			chemotaxis signaling complex core unit - dipeptide sensing	MCP-IV chemotaxis signaling complex
ACETYL-COA-CARBOXYLMULTI-CPLX			acetyl-CoA carboxylase complex	
EG10877-MONOMER	EG10877	P0ADY7	50S ribosomal subunit protein L16	RplP
ABC-35-CPLX			CcmCDE complex	
DCUR-MONOMER	G7826	P0AD01	DNA-binding transcriptional activator DcuR	YjdG, DcuR response regulator, DcuR
LIPOYL-ACP	EG50003		lipoyl-ACP	
DSBD-MONOMER	EG12178	P36655	thiol-disulfide exchange protein DsbD	HtrI, DipZ, CycZ, DsbD, thiol:disulfide interchange protein DsbD, inner membrane copper tolerance protein
EVGS-MONOMER	EG11610	P30855	sensor histidine kinase EvgS	
G6457-MONOMER	G6457	P75825	protein <i>S</i>-nitrosylase	Hcp, YbjW, PriS, fuscoredoxin, prismane protein, hybrid-cluster protein, nitric oxide reductase
DSBBPROT-MONOMER	EG11393	P0A6M2	protein thiol:quinone oxidoreductase DsbB	DsbB<sub>reduced</sub>, protein thiol:quinone oxidoreductase DsbB<sub>reduced</sub>, DsbX, RoxB, YcgA, RosB, IarB, DsbB, quinone reductase DsbB
CHEY-MONOMER	EG10150	P0AE67	chemotaxis protein CheY	CheY, chemotaxis response regulator protein CheY
ARCB-MONOMER	EG10062	P0AEC3	sensor histidine kinase ArcB	ArcB
RED-GLUTAREDOXIN	EG10417	P68688	reduced glutaredoxin 1	Grx, GrxA, glutaredoxin 1, Grx1
GLUTAREDOXIN-MONOMER	EG10417		oxidized glutaredoxin 1	Grx, Grx1, GrxA, glutaredoxin oxidized, protein-disulfide reductase (glutathione), glutathione:protein-disulfide oxidoreductase
GLUTAMINESYN-MONOMER	EG10383	P0A9C5	glutamine synthetase	GlnA
G7401-MONOMER	G7401	P0AC65	glutaredoxin-like protein NrdH	YgaN, NrdH
GRXB-MONOMER	EG12688	P0AC59	reduced glutaredoxin 2	GrxB, GRX 2, Grx2
GRXC-MONOMER	EG12294	P0AC62	reduced glutaredoxin 3	YibM, GrxC, glutaredoxin 3
HOLO-ENTB	EG10260		<i>holo</i> EntB	
DSBC-MONOMER	EG11070	P0AEG6	protein disulfide isomerase DsbC	XprA, DsbC, disulfide oxidoreductase 2, thiol:disulfide oxidoreductase DsbC, protein disulfide oxidoreductase DsbC
ENTF-MONOMER	EG10264	P11454	apo-serine activating enzyme	EntF
ENTB-MONOMER	EG10260	P0ADI4	enterobactin synthase component B	EntB, EntG
ACP-MONOMER	EG50003		holo-[acyl-carrier protein]	AcpM, AcpP, acyl carrier protein, ACP-SH, ACP
CCMA-MONOMER	EG12059	P33931	cytochrome <i>c</i> maturation protein A	YejW, heme trafficking system protein A
CCMB-MONOMER	EG12058	P0ABL8	cytochrome <i>c</i> maturation protein B	YejV, heme trafficking system protein B
THIS-MONOMER	G1	O32583	sulfur carrier protein ThiS	ThiS
G6859-MONOMER	G6859	P0AFS5		YdgG, TqsA
G6465-MONOMER	G6465	P61316	outer membrane lipoprotein carrier protein	YzzV, LplA, LolA, p20
EG50003-MONOMER	EG50003	P0A6A8	acyl carrier protein	apoprotein [acyl carrier protein], AcpP, apo-[acyl carrier protein], apo-ACP, ACP
CPLX0-7734			DNA-binding transcriptional repressor ArsR	
DGTPTRIPHYDRO-CPLX				
CPLX0-7713			DNA-binding transcriptional dual regulator DsdC	
CPLX-157			glucose-specific PTS enzyme II	EII<sup>glc</sup>, enzyme II <sup>glc</sup>
CREC-CPLX			sensor histidine kinase CreC	
CPLX0-7691			isovaleryl-CoA dehydrogenase and DNA-binding transcriptional repressor	
CARBODEHYDRAT-CPLX			carbonic anhydrase 1	
CPLX0-8616			murein tetrapeptide carboxypeptidase	
CPLX0-7666			DNA-binding transcriptional activator CaiF	
ATOA-CPLX			&beta; complex	
CPLX0-8583			phosphoglucosamine mutase	
CPLX0-7642			osmolyte:H<sup>+</sup> symporter ProP	
AROF-CPLX				
CPLX0-8558			sulfur carrier protein ThiS adenylyltransferase	
CPLX0-7615				
ALPHAGALACTOSID-CPLX				
CPLX0-8538				
CPLX0-7530			outer membrane porin PhoE	
ACSERLYB-CPLX			cysteine synthase B	
CPLX0-8300			PBP1B&gamma;	
UPPSYN-CPLX			<i>ditrans,polycis</i>-undecaprenyl-diphosphate synthase [(2<i>E</i>,6<i>E</i>)-farnesyl-diphosphate specific]	
CPLX0-7421			tRNA (cytidine/uridine-2'-<i>O</i>)-ribose methyltransferase	
ABC-7-CPLX			thiosulfate/sulfate ABC transporter	
TRANS-CPLX-201			multidrug efflux pump AcrAB-TolC	
CPLX0-3957			ATP-dependent structure-specific DNA nuclease	
