#
#  ecocyc 27.1 Reactions link table generated on Mon Aug 21, 2023
#
DEOXYRIBOSE-P-ALD-RXN	EC-4.1.2.4
TRANS-RXN-165	EC-2.7.1.191
RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN	EC-3.2.2.8
TRANS-RXN-158	
RXN-17793	EC-4.2.1.17
TRANS-RXN-155B	EC-2.7.1.196
RXN-9597	EC-1.4.3.21
TRANS-RXN0-540	EC-2.7.1.199
RXN0-7347	
TRANS-RXN-153	EC-2.7.1
DAPASYN-RXN	EC-2.6.1.62
TRANS-RXN-169	EC-2.7.1.198
R170-RXN	EC-1.16.1
RXN0-17	EC-2.7.1.192
RXN-17777	EC-1.1.1.35
TRANS-RXN-167	EC-2.7.1.193
RXN-8675	
TRANS-RXN-158A	
RXN0-7285	EC-5.1.1
TRANS-RXN-156	EC-2.7.1.197
COBINAMIDEKIN-RXN	EC-2.7.1.156
TRANS-RXN-153A	EC-2.7.1.199
PYRIDOXINE-4-DEHYDROGENASE-RXN	EC-1.1.1.65
TRANS-RXN0-446	
RXN-17632	EC-3.5.1.124
RXN0-2461	EC-2.7.1.194
RXN-7948	EC-3.1.3.75
RXN0-7165	EC-2.3.1.57
CARBOXYLESTERASE-RXN	EC-3.1.1.1
PRIBFAICARPISOM-RXN	EC-5.3.1.16
RXN-17011	EC-2.3.1.51
RXN-6081	
RXN-5647	EC-3.1.3.75
RXN0-7079	
ASPAMINOTRANS-RXN	EC-2.6.1.1
PHOSPHAGLYPSYN-RXN	EC-2.7.8.5
RXN-16689	
RXN-24043	EC-1.17.7.4
RXN0-7013	EC-3.1.1.106
PEPTIDYLPROLYL-ISOMERASE-RXN	EC-5.2.1.8
RXN-23945	EC-3.1.1
AMINOPROPDEHYDROG-RXN	EC-1.1.1.75
RXN0-6979	EC-3.4.13.18
OROTPDECARB-RXN	EC-4.1.1.23
RXN-15744	EC-1.1.1.55
RXN-23919	
ALCOHOL-DEHYDROGENASE-NADPORNOP+-RXN	EC-1.1.1.2
RXN0-6938	
NICOTINATEPRIBOSYLTRANS-RXN	EC-6.3.4.21
RXN-15292	
RXN-23899	
ADENYL-KIN-RXN	EC-2.7.4.3
RXN0-6575	EC-4.3.99.3
N-ACETYLGLUTPREDUCT-RXN	EC-1.2.1.38
RXN-14997	
RXN-23880	
ACONITATE-DELTA-ISOMERASE-RXN	EC-5.3.3.7
RXN0-6522	EC-3.1.26.12
MANNOSE-ISOMERASE-RXN	EC-5.3.1.7
RXN-14808	
RXN-22774	
7KAPSYN-RXN	EC-2.3.1.47
RXN0-6450	
LUMAZINESYN-RXN	EC-2.5.1.78
RXN-14515	
RXN-22606	
4.3.1.15-RXN	EC-4.3.1.15
RXN0-5461	EC-2.7.1.189
KDPGALDOL-RXN	EC-4.1.2.55	EC-4.1.2.14
RXN-14478	EC-3.1.1
3.4.21.87-RXN	EC-3.4.23.49
RXN0-5390	EC-3.1.2
IMP-DEHYDROG-RXN	EC-1.1.1.205
RXN-14285	EC-2.4.1.1
RXN-21550	EC-2.8.1
3.2.2.23-RXN	EC-3.2.2.23
RXN0-5285	EC-5.1.2
HISTALDEHYD-RXN	
RXN-14161	EC-3.1.3.89
RXN-21266	EC-3.2.2.23
3.1.21.7-RXN	EC-3.1.21.7
RXN0-5210	EC-2.4.1
YIAE1-RXN	EC-1.1.1
GTP-CYCLOHYDRO-II-RXN	EC-3.5.4.25
RXN-14065	EC-3.2.2.10
RXN-21019	
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	EC-2.1.2.11
RXN0-5146	EC-3.2.1.196
UREIDOGLYCOLATE-LYASE-RXN	EC-4.3.2.3
GLYOHMETRANS-RXN	EC-2.1.2.1
RXN-13548	EC-3.5.99
RXN-20708	
2.5.1.64-RXN	EC-2.2.1.9
RXN0-5108	EC-3.6.1
UDP-NACMURALA-GLU-LIG-RXN	EC-6.3.2.9
GLUTSEMIALDEHYDROG-RXN	EC-1.2.1.41
RXN-12861	
RXN-20456	
2-METHYLCITRATE-SYNTHASE-RXN	EC-2.3.3.5
RXN0-5021	EC-2.7.7.102	EC-2.7.7.101
TRANSENOYLCOARED-RXN	EC-1.3.1.38
GLUCOSAMINE-6-P-DEAMIN-RXN	EC-3.5.99.6
RXN-12508	
RXN-19953	
1.1.1.127-RXN	EC-1.1.1.127
RXN0-4181	EC-3.1.4.52
THREODEHYD-RXN	EC-1.1.1.103
GARTRANSFORMYL2-RXN	EC-6.3.1.21
RXN-12070	EC-3.7.1.14
RXN-19630	EC-2.7.8
RXN0-3543	EC-3.6.1
SULFATE-ADENYLYLTRANS-RXN	EC-2.7.7.4
FUC4NACTRANS-RXN	EC-2.4.1.325
RXN-11834	EC-5.4.99.20
RXN-19256	EC-3.4.16.4
RXN0-304	EC-5.1.3
SIROHEME-FERROCHELAT-RXN	EC-4.99.1.4
ERYTH4PDEHYDROG-RXN	EC-1.2.1.72
RXN-11598	EC-2.1.1.193
RXN-18738	EC-1.14.11.33
RXN0-262	EC-2.7.7.77
RXN185E-10	
DNA-DIRECTED-DNA-POLYMERASE-RXN	EC-2.7.7.7
RXN-11397	EC-3.6.1.55
RXN-18093	
RXN0-2001	EC-2.4.2.43
RXN0-7433	EC-3.1.1
DIENOYLCOAREDUCT-RXN	EC-1.3.1.34
RXN-10817	EC-1.4.3.21	EC-1.4.3.4
RXN-17918	
RXN0-1321	EC-2.4.2.29
RXN0-7390	EC-4.1.3.3
DEOXYINOPHOSPHOR-RXN	EC-2.4.2.1
RIBOPHOSPHAT-RXN	EC-3.1.3.104
RXN-17790	EC-1.1.1.35
RXN-9559	
RXN0-7344	EC-2.4.1
DADPKIN-RXN	EC-2.7.4.6
QUINOPRIBOTRANS-RXN	EC-2.4.2.19
RXN-17754	
RXN-8642	
RXN0-7275	
CITSYN-RXN	EC-2.3.3.3	EC-2.3.3.16	EC-2.3.3.1
PUTTRANSAM-RXN	EC-2.6.1.82
RXN-17629	
RXN-7800	
RXN0-7143	
BRANCHED-CHAINAMINOTRANSFERLEU-RXN	EC-2.6.1.6	EC-2.6.1.42
PRAISOM-RXN	EC-5.3.1.24
RXN-17008	EC-2.3.1.51
RXN-16996	
RXN-3523	
RXN0-7068	
ARGSUCCINSYN-RXN	EC-6.3.4.5
PHOSGLYPHOS-RXN	EC-2.7.2.3
RXN-16685	
RXN-24020	EC-6.3.1
RXN0-7007	EC-2.1.1
PEPCARBOXYKIN-RXN	EC-4.1.1.49
RXN-16286	EC-2.7.8.42
RXN-23939	
AMINEOXID-RXN	EC-1.4.3.21
RXN0-6976	EC-3.4.13.18
ORNCARBAMTRANSFER-RXN	EC-2.1.3.3
RXN-15581	
RXN-23912	
ALARACECAT-RXN	EC-5.1.1.10	EC-5.1.1.1
RXN0-6732	EC-2.7.8.37
NAPHTHOATE-SYN-RXN	EC-4.1.3.36
RXN-15147	
RXN-23896	
ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN	EC-3.2.2.9
RXN0-6563	EC-4.1.2.48
MHPHYDROXY-RXN	EC-1.14.13.127
RXN-14960	
RXN-23584	
ACETYLORNTRANSAM-RXN	EC-2.6.1.11
RXN0-6512	EC-2.3.1.223
MANNKIN-RXN	EC-2.7.1.7
RXN-14753	
RXN-22729	
6PFRUCTPHOS-RXN	EC-2.7.1.11
RXN0-6382	EC-3.6.1.66	EC-3.6.1.9
LIPIDXSYNTHESIS-RXN	EC-3.6.1.54
RXN-14512	EC-3.1.3
RXN-22603	
4.1.2.28-RXN	EC-4.1.2.28
RXN0-5433	EC-4.1.2.53
KDO-8PSYNTH-RXN	EC-2.5.1.55
RXN-14461	EC-2.7.1.180
RXN-22316	
RXN0-5375	EC-1.7.1.17
HYPOXANPRIBOSYLTRAN-RXN	EC-2.4.2.8
RXN-14282	EC-3.2.1.20
RXN-21533	EC-2.7.2
3.2.1.52-RXN	EC-3.2.1.52
RXN0-5229	EC-1.1.1.414
HCAMULTI-RXN	EC-1.14.12.19
RXN-14142	EC-3.1.3.89
RXN-21236	EC-1.14.11
3.1.13.5-RXN	EC-3.1.13.5
RXN0-5200	EC-2.6.1
XYLISOM-RXN	EC-5.3.1.5
GSPSYN-RXN	EC-6.3.1.9	EC-6.3.1.8
RXN-14025	EC-3.1.3.5
RXN-20919	EC-2.3.1.251
2.9.1.1-RXN	EC-2.9.1.1
RXN0-5131	EC-2.7.7
UNDECAPRENYL-DIPHOSPHATASE-RXN	EC-3.6.1.27
GLYCOPHOSPHORYL-RXN	EC-2.4.1.1
RXN-13418	EC-1.14.14.5
RXN-20691	
2.4.1.78-RXN	EC-2.4.1.78
RXN0-5101	EC-1.3.1
TSA-REDUCT-RXN	EC-1.1.1.60
GLUTKIN-RXN	EC-2.7.2.11
RXN-12753	
RXN-20426	EC-3.1.3
2-DEHYDROPANTOATE-REDUCT-RXN	EC-1.1.1.169
RXN0-4841	EC-5.1.3.41
TRANS-RXN0-279	EC-7.5.99
GLUCONATE-5-DEHYDROGENASE-RXN	EC-1.1.1.69
RXN-12458	EC-2.1.1.228
RXN-19921	
RXN0-3962	EC-1.2.1.4
THIKIN-RXN	EC-2.7.1.89
GALPMUT-RXN	EC-5.4.99.9
RXN-11866	EC-2.1.1.200	EC-2.1.1.205
RXN-19498	
RXN0-3461	EC-3.4
SUCCORNTRANSAM-RXN	EC-2.6.1.81
FORMYLTHFGLUSYNTH-RXN	EC-6.3.2.17
RXN-11813	EC-1.11.1.19
RXN-19245	EC-4.1.99.3
RXN0-301	EC-1.5.3.2
SERINE-O-ACETTRAN-RXN	EC-2.3.1.30
ENOYL-COA-DELTA-ISOM-RXN	EC-5.3.3.8
RXN-11592	EC-2.1.1.177
RXN-18709	EC-2.8.1
RXN0-2601	EC-4.2.99.18
RXN0-984	EC-1.14.11.33
DMBPPRIBOSYLTRANS-RXN	EC-2.4.2.21
RXN-11319	EC-4.1.99.19
RXN-18031	
RXN0-1882	
RXN0-7430	EC-3.1.1
DIAMINOPIMDECARB-RXN	EC-4.1.1.20
RXN-10745	EC-1.6.3.1
RXN-17900	
RXN0-1081	EC-3.5.4
RXN0-7386	EC-1.6.5.2
DEOXYADENPHOSPHOR-RXN	EC-2.4.2.1
RIBOFLAVINSYNDEAM-RXN	EC-3.5.4.26
RXN-17787	EC-2.3.1.16
RXN-9376	
RXN0-7341	EC-2.4.1
CYTIKIN-RXN	EC-2.7.1.48	EC-2.7.1.213
QUERCETIN-23-DIOXYGENASE-RXN	EC-1.13.11.24
RXN-17745	EC-3.1.3
RXN-8487	
RXN0-7251	EC-3.1.3
CHORISMATEMUT-RXN	EC-5.4.99.5
PSERTRANSAMPYR-RXN	EC-2.6.1.52
RXN-17490	EC-3.1.3.62
RXN-7609	EC-3.1.3.5
RXN0-7122	
BETAGALACTOSID-RXN	EC-3.2.1.108
PPENTOMUT-RXN	EC-5.4.2.7
POLYNUCLEOTIDE-ADENYLYLTRANSFERASE-RXN	EC-2.7.7.19
RXN-16937	EC-2.5.1.129
RXN-2962	EC-1.1.1.284
RXN0-705	EC-4.1.1.85
PHENYLPYRUVATE-TAUTOMERASE-RXN	EC-5.3.2.1
RXN-16660	
RXN-23959	
RXN0-6998	EC-2.1.1.266
PANTOTHENATE-KIN-RXN	EC-2.7.1.33
RXN-16225	EC-3.1.1.5
RXN-23934	
ALTRO-OXIDOREDUCT-RXN	EC-1.1.1.58
RXN0-6973	EC-1.14.14.5
OHACYL-COA-DEHYDROG-RXN	EC-1.1.1.35
RXN-15348	
RXN-23909	
AKBLIG-RXN	EC-2.3.1.29
RXN0-6726	EC-6.3.2
NAG6PDEACET-RXN	EC-3.5.1.25
RXN-15131	
RXN-23893	
ADENINE-DEAMINASE-RXN	EC-3.5.4.2
RXN0-6550	EC-3.2.2.9
METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN	EC-3.2.2.9	EC-3.2.2.16
RXN-23260	
RXN-14883	
RXN-23276	
ACETYLESTERASE-RXN	EC-3.1.1.6
RXN0-6485	EC-3.1.26.12
MALTODEG-RXN	
RXN-14693	
RXN-22711	
5.99.1.2-RXN	EC-5.6.2.1
RXN0-6367	EC-1.5.1.50
LACTALDREDUCT-RXN	EC-1.1.1.77
RXN-14509	EC-3.1.3
RXN-22561	EC-2.7.8.42
3PGAREARR-RXN	EC-5.4.2.12
RXN0-5414	EC-3.5.1
ISOCIT-CLEAV-RXN	EC-4.1.3.1
RXN-14396	
RXN-22286	
3.4.17.8-RXN	EC-3.4.17.8	EC-3.4.16.4
RXN0-5306	EC-5.1.3.32
HOMSUCTRAN-RXN	EC-2.3.1.46
RXN-14277	EC-2.3.1.16
RXN-21526	
3.2.1.14-RXN	EC-3.2.1.14
RXN0-5226	EC-3.2.1.52
H2NTPEPIM-RXN	EC-5.1.99.7
RXN-14126	EC-3.1.3.6
RXN-21179	EC-2.5.1.25
3.1.11.6-RXN	EC-3.1.11.6
RXN0-5192	EC-5.4.3
VALINE-PYRUVATE-AMINOTRANSFER-RXN	EC-2.6.1.66
GPPSYN-RXN	EC-2.5.1.1
RXN-14002	EC-3.6.1.58
RXN-20915	EC-2.3.1.251
2.7.7.8-RXN	EC-2.7.7.8
RXN0-5126	EC-2.4.1.58
UDPNACETYLMURAMATEDEHYDROG-RXN	EC-1.3.1.98
GLYCOLALD-DEHYDROG-RXN	EC-1.2.1.21
RXN-13182	EC-3.1.1.53
RXN-20680	EC-1.1.1
2.3.1.118-RXN	EC-2.3.1.118
RXN0-5073	EC-3.6.1.73
TRANS-RXN0-546	
TRNA-PSEUDOURIDINE-SYNTHASE-I-RXN	EC-5.4.99.12
TRANS-RXN0-527	
GLUTATHIONE-SYN-RXN	EC-6.3.2.3
TRANS-RXN-310	
RXN-12611	EC-2.5.1.3
TRANS-RXN0-591	
RXN-20154	
TRANS-RXN0-568	
1.8.4.4-RXN	EC-1.8.4.4
TRANS-RXN0-547	
RXN0-4581	EC-2.7.8.42
TRANS-RXN0-544	
TRANS-RXN-424	
TRANS-RXN0-273	
GLUC1PURIDYLTRANS-RXN	EC-2.7.7.64	EC-2.7.7.9
TRANS-RXN0-600	
RXN-19854	EC-2.7.99
TRANS-RXN0-572	
RXN0-3921	EC-1.4.3
TRANS-RXN0-556	
THI-P-KIN-RXN	EC-2.7.4.16
TRANS-RXN0-545	
GALACTONOLACTONASE-RXN	EC-3.1.1.25
TRANS-RXN0-474	
RXN-11845	EC-2.1.1.166
TRANS-RXN0-610	
RXN-19407	
TRANS-RXN-284	
RXN0-3281	EC-1.17.98.4
TRANS-RXN0-590	
SUCCGLUDESUCC-RXN	EC-3.5.1.96
TRANS-RXN0-563	
FMNREDUCT-RXN	EC-1.5.1.39
RXN-11776	EC-3.6.1.68
RXN-19033	
RXN0-2945	EC-1.16.3.4
SAMDECARB-RXN	EC-4.1.1.50
DUTP-PYROP-RXN	EC-3.6.1.23	EC-3.6.1.9
RXN-11588	EC-2.1.1.185
RXN-18703	
RXN0-2382	EC-4.2.1.122
RXN0-961	
DIMETHUROPORDEHYDROG-RXN	EC-1.3.1.76
RXN-11152	EC-3.1.1
RXN-17960	EC-2.3.1.280
RXN0-1861	EC-1.1.1.305
RXN0-7427	EC-1.6.3
DHHB-METHYLTRANSFER-RXN	EC-2.1.1.64
RXN-10018	
RXN-17809	EC-4.6.1.17
RXN-9983	EC-5.3.2.8
RXN0-7368	EC-4.2.1
DCTP-PYROPHOSPHATASE-RXN	EC-3.6.1.9	EC-3.6.1.12	EC-3.6.1.65
RIB5PISOM-RXN	EC-5.3.1.6
RXN-17784	EC-1.3.8.8
RXN-9087	EC-1.3.1.84
RXN0-7318	EC-1.2.1.19
CYTIDEAM-RXN	EC-3.5.4.5
PYRUVATEDECARB-RXN	EC-1.2.4.1
RXN-17724	EC-3.1.3
RXN-8348	EC-2.10.1.1
RXN0-7219	EC-3.2.1
CELLULOSE-SYNTHASE-UDP-FORMING-RXN	EC-2.4.1.12
PRPPSYN-RXN	EC-2.7.6.1
RXN-17472	
RXN-7282	EC-5.3.2
RXN0-7114	EC-2.1.1
BADH-RXN	EC-1.2.1.8
ATP-PYROPHOSPHATASE-RXN	EC-3.6.1.8
PNKIN-RXN	EC-2.7.1.35
RXN-16819	EC-4.1.1.101
RXN-2425	EC-4.2.1.17
RXN0-703	EC-1.1.1.130
PGPPHOSPHA-RXN	EC-3.1.3.27
RXN-16649	EC-3.4.16.4
RXN-23955	EC-3.1.1
ARGININE-N-SUCCINYLTRANSFERASE-RXN	EC-2.3.1.109
RXN0-6987	EC-3.4.13.18
PANTEPADENYLYLTRAN-RXN	EC-2.7.7.3
RXN-16000	
RXN-23930	
ALLOSE-KINASE-RXN	EC-2.7.1.55
RXN0-6950	EC-2.1.1.264
O-SUCCINYLBENZOATE-COA-LIG-RXN	EC-6.2.1.26
RXN-15341	EC-1.14.14.5
RXN-23906	
AICARSYN-RXN	EC-4.3.2.2
RXN0-6721	
NADPH-DEHYDROGENASE-FLAVIN-RXN	EC-1.5.1.30
RXN-15125	
RXN-23890	
ACYLPHOSPHATASE-RXN	EC-3.6.1.7
RXN0-6529	EC-3.1.26.1
METHYLISOCITRATE-LYASE-RXN	EC-4.1.3.30
RXN-14815	EC-5.1.3
RXN-22838	
ACETOLACTSYN-RXN	EC-2.2.1.6
RXN0-6482	EC-2.7.7.56
MALATE-DEHYDROGENASE-NADP+-RXN	EC-1.1.1.82
RXN-14552	
RXN-22696	
5.3.1.17-RXN	EC-5.3.1.17
RXN0-6256	
L-IDONATE-2-DEHYDROGENASE-RXN	EC-1.1.1.264
RXN-14501	
RXN-22463	EC-2.4.1
3.5.2.17-RXN	EC-3.5.2.17
RXN0-5409	
IPPISOM-RXN	EC-5.3.3.2
RXN-14382	
RXN-22215	EC-2.4.1
3.4.13.22-RXN	EC-3.4.13.22
RXN0-5298	EC-5.1.3.29
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN	EC-2.1.1.10
RXN-14260	EC-2.4.1.25
RXN-21523	
3.1.27.6-RXN	EC-4.6.1.21
RXN0-5223	EC-2.7.1
GUANYLCYC-RXN	EC-4.6.1.2
RXN-14115	EC-3.1.3.6
RXN-21080	
3-PHOSPHOGLYCERATE-PHOSPHATASE-RXN	EC-3.1.3.38
RXN0-5187	EC-3.1.3.102
URPHOS-RXN	EC-2.4.2.2	EC-2.4.2.3
GMP-REDUCT-RXN	EC-1.7.1.7
RXN-13854	EC-1.7.1.15
RXN-20900	
2.7.7.1-RXN	EC-2.7.7.1
RXN0-5123	EC-2.7.1
UDPMANACATRANS-RXN	EC-2.4.1.180
GLYCINE--TRNA-LIGASE-RXN	EC-6.1.1.14
RXN-13141	EC-4.2.1.136
RXN-20676	EC-1.1.1.35	EC-1.1.1.211
2.1.1.72-RXN	EC-2.1.1.72
RXN0-5061	EC-2.4.99.24
TRNA-CYTIDYLYLTRANSFERASE-RXN	EC-2.7.7.72
GLUTAMINESYN-RXN	EC-6.3.1.2
RXN-12583	
RXN-20077	
1.13.11.16-RXN	EC-1.13.11.16
RXN0-4342	EC-2.7.7.70
THYMIDYLATE-5-PHOSPHATASE-RXN	EC-3.1.3.89	EC-3.1.3.35
GLCNACPTRANS-RXN	EC-2.7.8.33
RXN-12149	
RXN-19776	EC-1.11.1
RXN0-384	EC-3.6.1	EC-3.6.1.9
TDPFUCACTRANS-RXN	EC-2.3.1.210
GALACTOACETYLTRAN-RXN	EC-2.3.1.18
RXN-11841	EC-5.4.99.27
RXN-19343	
RXN0-3221	EC-3.4.24
SUCCCOASYN-RXN	EC-6.2.1.5
FCLEPIM-RXN	
RXN-11638	EC-2.1.1.199
RXN-19024	EC-4.3.2.7
RXN0-2941	EC-3.1.25
S-ADENMETSYN-RXN	EC-2.5.1.6
DTMPKI-RXN	EC-2.7.4.12	EC-2.7.4.13	EC-2.7.4.9
RXN-11576	EC-2.1.1.172
RXN-18435	EC-3.2.2.23
RXN0-2301	EC-1.3.8.4
RXN0-7441	
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN	EC-1.3.1.1
RXN-11109	EC-5.6.2
RXN-17954	EC-2.7.8.37
RXN0-1602	EC-3.6.1.66
RXN0-7422	EC-2.1.2.9
DHBAMPLIG-RXN	
RXN-10015	
RXN-17797	EC-4.2.1.74
RXN-9772	EC-1.5.98
RXN0-7363	
DARABKIN-RXN	EC-2.7.1.51
RHAMNISOM-RXN	EC-5.3.1.14
RXN-17781	EC-1.1.1.35
RXN-8991	
RXN0-7313	EC-1.16.1.9
CYCPHOSDIESTER-RXN	EC-3.1.4.16
PYRNUTRANSHYDROGEN-RXN	EC-1.6.1.1	EC-1.6.1.3
RXN-17636	
RXN-8340	EC-4.1.99.22
RXN0-7173	EC-4.2.1
CDPDIGLYPYPHOSPHA-RXN	EC-3.6.1.26
PROTOHEMEFERROCHELAT-RXN	EC-4.98.1.1
RXN-17391	EC-4.2.2
RXN-6423	
RXN0-7101	
ASPARTATEKIN-RXN	EC-2.7.2.4
PHOSPHOENOLPYRUVATE-PHOSPHATASE-RXN	EC-3.1.3.60
RXN-16765	
RXN-24048	
RXN0-7022	EC-6.3.2.45
PGLYCDEHYDROG-RXN	EC-1.1.1.95
RXN-16454	
RXN-23950	
AMYLOMALT-RXN	EC-2.4.1.25
RXN0-6983	EC-3.4.13.18
OXAMATE-CARBAMOYLTRANSFERASE-RXN	EC-2.1.3.5
RXN-15925	
RXN-23925	
ALKAPHOSPHA-RXN	EC-3.1.3.1
NUCLEOSIDE-DIPHOSPHATASE-RXN	EC-3.6.1.6
RXN-15298	EC-4.1.2.57
RXN-23903	
ADOMET-DMK-METHYLTRANSFER-RXN	EC-2.1.1.163
RXN0-6708	
NAD-SYNTH-GLN-RXN	EC-6.3.5.1
RXN-15122	
RXN-23887	
ACYL-COA-HYDROLASE-RXN	EC-3.1.2.20
RXN0-6444	EC-1.14.99.46
RXN0-6526	EC-4.6.1.21
RXN-23921	
METHGLYSYN-RXN	EC-4.2.3.3
RXN-12588	EC-2.8.1.7
RXN-14812	
MERCAPYSTRANS-RXN	EC-2.8.1.2
RXN-22778	
FHLMULTI-RXN	
ACETATEKIN-RXN	EC-2.7.2.15	EC-2.7.2.1
ASNSYNB-RXN	EC-6.3.5.4
RXN0-6479	EC-3.1.13.1
1.1.1.39-RXN	EC-1.1.1.38
LYXISOM-RXN	EC-5.1.3
RXN-22700	EC-2.8.1.7
RXN-14524	EC-3.1.3.34
RXN-16001	EC-1.1.1.381
RXN-22655	EC-3.4.23.51
R4-RXN	EC-1.11.1.26
5-NUCLEOTID-RXN	EC-3.1.3.5
DNA-LIGASE-NAD+-RXN	EC-6.5.1.6	EC-6.5.1.2
RXN0-5510	EC-3.6.1
THREDEHYD-RXN	EC-4.3.1.19
KETOGLUTREDUCT-RXN	EC-1.1.1.399
RXN-21601	EC-2.7.7.77
RXN-14483	EC-3.1.3
RXN-14249	EC-1.1.1.103
RXN-22443	
PYRROLINECARBDEHYDROG-RXN	
3.4.24.55-RXN	EC-3.4.24.55
ISOCITDEH-RXN	EC-1.1.1.42
RXN0-5398	EC-4.2.1.70
4.3.1.17-RXN	EC-4.3.1.17
INOSINATE-NUCLEOSIDASE-RXN	EC-3.2.2.12
RXN0-7442	EC-4.4.1.16
RXN-14361	EC-2.4.1.17
RXN0-2022	
RXN-22149	EC-2.4.99
RXN-20025	EC-3.1.1.108
3.4.11.9-RXN	EC-3.4.11.9
RXN-13202	EC-6.3.4.16
RXN0-5294	EC-2.4.99.26
PHOSPHOGLUCMUT-RXN	EC-5.4.2.2
HISTOLDEHYD-RXN	
GMP-SYN-GLUT-RXN	EC-6.3.5.2
RXN-14229	EC-1.3.8.7
CITLY-RXN	EC-4.1.3.6
RXN-21305	EC-3.1.4
2OXOGLUTARATEDEH-RXN	EC-1.2.1.105
3.1.26.3-RXN	EC-3.1.26.3
RXN0-7078	EC-2.3.1.286
RXN0-5217	EC-2.5.1
RXN-12895	EC-3.5.1.110
GUANOSINEKIN-RXN	EC-2.7.1.73
P-PANTOCYSLIG-RXN	EC-6.3.2.5
RXN-14091	EC-3.1.4.16
GLUTAMIDOTRANS-RXN	EC-4.3.2.10
RXN-21067	EC-3.1.3
2.7.1.121-RXN	EC-2.7.1.121
3-ISOPROPYLMALISOM-RXN	
RXN0-6511	
RXN0-5184	EC-2.4.1.1
RXN-23924	
UROGENDECARBOX-RXN	EC-4.1.1.37
RXN-12886	EC-1.14.99.46
GLYOXYLATE-REDUCTASE-NADP+-RXN	EC-1.1.1.79
METBALT-RXN	EC-4.3.1
RXN-13747	EC-5.2.1
GCVMULTI-RXN	EC-1.4.1.27
RXN-20767	EC-1.16.1.10
1.1.1.83-RXN	EC-1.1.1.83
2.7.10.1-RXN	EC-2.7.10.1	EC-2.7.10.3	EC-2.7.12.1	EC-2.7.10.2
TRYPTOPHAN-RXN	EC-4.1.99.1
RXN0-5120	EC-2.4.1
RXN0-5329	EC-5.1.3.24
UDPGLCNACEPIM-RXN	EC-5.1.3.14
RXN-22735	EC-6.3.4.16
GLYCEROL-1-PHOSPHATASE-RXN	EC-3.1.3.21
RXN-16003	EC-1.1.1.276
RXN-12872	
DSERDEAM-RXN	EC-4.3.1.18
RXN-20673	
ANTHRANSYN-RXN	EC-4.1.3.27
2-OCTAPRENYLPHENOL-HYDROX-RXN	EC-1.14.13.240
RXN0-279	EC-2.8.7
RXN0-5051	EC-3.4.11
RXN-21858	EC-2.6.1.7
TREHALOSEPHOSPHA-RXN	EC-3.1.3.12
RXN-15294	EC-1.16.3.2
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN	EC-5.1.3.15
PYRUVDEH-RXN	EC-1.2.1.104
RXN-12565	EC-2.3.1.16	EC-2.3.1.9
DCYSDESULF-RXN	EC-4.4.1.15
RXN-20023	
5.4.2.10-RXN	EC-5.4.2.10
1.1.1.264-RXN	EC-1.1.1.264
RXN-21400	
RXN0-4281	EC-1.1.1.21
RXN-13403	EC-2.1.1.107
THTOREDUCT-RXN	EC-1.8.4
PRODISULFREDUCT-RXN	EC-1.8.4.2
GDPMANMANHYDRO-RXN	EC-3.2.1.42
CTPSYN-RXN	EC-6.3.4.2
RXN-12093	EC-6.3.4.20
3-DEHYDROQUINATE-SYNTHASE-RXN	EC-4.2.3.4
RXN-19729	EC-3.1.1.96
RXN-19629	EC-1.8.4.2
RXN0-3741	EC-3.1.3.89
RXN-13158	EC-1.1.1.85
TAGAALDOL-RXN	EC-4.1.2.40
PABASYN-RXN	EC-2.6.1.85
FUMHYDR-RXN	EC-4.2.1.2
BTUR2-RXN	EC-2.5.1.17
RXN-11838	EC-5.4.99.24
RXN0-6555	EC-1.16.1.9
RXN-19334	
RXN-23927	
RXN0-313	EC-4.1.2
RXN-12893	EC-4.2.1.104
SPERMIDINESYN-RXN	EC-2.5.1.16
1.11.1.15-RXN	EC-1.11.1.24
F16ALDOLASE-RXN	EC-4.1.2.13
RXN-8001	EC-1.1.1.23
RXN-11633	EC-2.1.1.182
RXN-12440	EC-1.11.1.11
RXN-18999	EC-2.4.1.352
MALIC-NADP-RXN	EC-1.1.1.40
RXN0-275	EC-3.5.2
ENTMULTI-RXN	EC-6.3.2.14
RXN66-526	EC-3.1.3.58	EC-3.1.3.9
1.1.1.271-RXN	EC-1.1.1.271
DTDPGLUCDEHYDRAT-RXN	EC-4.2.1.46
TRYPSYN-RXN	EC-4.2.1.20
RXN-11484	EC-2.3.1.47
RXN0-5063	EC-2.8.4.3
RXN-18376	EC-1.14.13.239
RXN-22698	EC-2.8.1.7
RXN0-2061	
RXN-15513	EC-5.4.2.11
RXN0-7437	EC-2.8.1
R303-RXN	EC-1.7.1.16
DIHYDROFOLATESYNTH-RXN	EC-6.3.2.12
LCYSDESULF-RXN	EC-4.4.1.1	EC-4.4.1.28
